compas_screening_date,S1,age,S2,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,decile_score_1,score_text,screening_date,v_decile_score,v_score_text,v_screening_date,in_custody,out_custody,priors_count_2,start,end,event,Class
20140310,0,52,0,0,7,0,0,21,123,2.01407E+11,2.01407E+11,20130815,207,0,1,4,0,7,2,20140310,1,1,20140310,20140711,20140731,21,0,123,0,outlier
20130210,1,24,0,0,5,0,0,0,-1,2.01302E+11,2.01302E+11,20130209,1,1,1,4,1,5,2,20130210,5,2,20130210,20160104,20160113,0,0,368,1,outlier
20130425,1,36,0,10,7,0,0,14,-1,2.01304E+11,2.0131E+11,20130424,1,0,1,4,0,7,2,20130425,5,2,20130425,20131122,20141125,14,173,211,1,outlier
20130819,0,27,2,0,8,0,0,4,8,2.01308E+11,2.0131E+11,20130806,13,1,1,5,0,8,0,20130819,7,2,20130819,20151113,20151216,4,0,7,1,outlier
20140516,1,21,0,0,5,0,0,1,-31,2.01404E+11,2.01405E+11,20140415,31,0,1,5,0,5,2,20140516,5,2,20140516,20141224,20150320,1,0,222,0,outlier
20130207,1,28,0,0,6,0,0,11,-1,2.01302E+11,2.01302E+11,20130206,1,0,1,2,1,6,2,20130207,5,2,20130207,20130206,20130208,11,1,252,1,outlier
20131227,1,30,0,0,6,0,0,14,27,2.01401E+11,2.01402E+11,20130214,28,0,1,2,0,6,2,20131227,7,2,20131227,20140123,20140215,14,0,27,1,outlier
20131118,1,20,0,0,8,0,0,1,-1,2.01311E+11,2.01311E+11,20131117,1,0,1,2,1,8,0,20131118,7,2,20131118,20140302,20140701,1,0,104,1,outlier
20140311,1,46,2,0,3,0,0,14,-1,2.01403E+11,2.01403E+11,20140310,1,0,1,4,0,3,1,20140311,4,1,20140311,20140510,20140510,14,0,60,0,outlier
20130402,1,59,2,0,2,0,0,1,-1,2.01304E+11,2.01304E+11,20130401,1,0,1,5,0,2,1,20130402,1,1,20130402,20140226,20140422,1,0,164,1,outlier
20140223,1,26,0,0,7,1,1,11,-1,2.01402E+11,2.01402E+11,20140222,1,0,1,4,0,7,2,20140223,4,1,20140223,20140610,20140611,11,0,107,1,outlier
20141124,1,51,0,0,6,0,0,7,-1,2.01411E+11,2.01411E+11,20141123,1,1,1,5,0,6,2,20141124,3,1,20141124,20141123,20141126,7,2,33,1,outlier
20130610,1,38,3,0,1,0,0,3,23,2.01307E+11,2.01307E+11,20130320,82,0,1,2,0,1,1,20130610,1,1,20130610,20130703,20130705,3,0,23,1,outlier
20140423,0,50,2,0,1,0,0,7,-8,2.01404E+11,2.01404E+11,20140415,8,1,1,4,0,1,1,20140423,1,1,20140423,20150713,20150718,7,0,446,1,outlier
20130208,1,28,0,0,3,0,0,9,-1,2.01302E+11,2.01302E+11,20130207,1,0,1,2,0,3,1,20130208,4,1,20130208,20130510,20130511,9,15,91,1,outlier
20140328,0,28,0,0,4,0,0,3,-1,2.01403E+11,2.01404E+11,20131021,1,0,1,2,0,4,1,20140328,4,1,20140328,20140327,20140401,3,4,103,1,outlier
20140312,1,59,0,0,6,0,0,15,-1,2.01403E+11,2.01403E+11,20130406,1,1,1,5,0,6,2,20140312,2,1,20140312,20140815,20140816,15,14,156,0,outlier
20130805,1,25,2,0,9,0,0,3,7,2.01308E+11,2.01401E+11,20130731,5,1,1,5,0,9,0,20130805,7,2,20130805,20130812,20140131,3,0,7,1,outlier
20140226,0,36,2,0,1,0,0,3,-2,2.01402E+11,2.01402E+11,20140224,2,0,1,2,0,1,1,20140226,1,1,20140226,20150213,20150214,3,0,352,1,outlier
20140222,1,23,2,8,10,2,0,11,-1,2.01402E+11,2.01402E+11,20140221,1,0,1,5,0,10,0,20140222,9,0,20140222,20150407,20150407,11,3,409,0,outlier
20140817,1,28,0,0,7,0,0,7,-1,2.01408E+11,2.01408E+11,20140816,1,0,1,5,1,7,2,20140817,6,2,20140817,20140816,20140818,7,1,18,1,outlier
20131018,1,39,2,0,1,0,0,0,-3,2.0131E+11,2.0131E+11,20131014,4,0,1,5,0,1,1,20131018,1,1,20131018,20131015,20131017,0,0,364,1,outlier
20141112,1,30,0,0,7,0,0,21,0,2.01411E+11,2.01411E+11,20141111,1,0,1,2,0,7,2,20141112,2,1,20141112,20141114,20141115,21,1,2,1,outlier
20140610,0,21,3,0,7,0,0,0,-1,2.01406E+11,2.01406E+11,20140609,1,1,1,4,0,7,2,20140610,7,2,20140610,20140609,20140610,0,0,428,1,outlier
20131007,1,22,0,0,6,0,0,3,0,2.0131E+11,2.0131E+11,20131006,1,0,1,2,0,6,2,20131007,5,2,20131007,20131024,20131115,3,2,17,0,outlier
20130909,1,21,0,0,4,0,0,1,-1,2.01309E+11,2.01309E+11,20130908,1,0,1,1,0,4,1,20130909,6,2,20130909,20150415,20150416,1,0,53,1,outlier
20130310,1,28,0,0,10,0,0,18,-1,2.01303E+11,2.01303E+11,20130309,1,0,1,4,1,10,0,20130310,7,2,20130310,20130701,20130719,18,11,113,0,outlier
20140602,1,20,0,0,7,0,1,1,-2,2.01405E+11,2.01406E+11,20140531,2,1,1,2,0,7,2,20140602,7,2,20140602,20140915,20140919,1,0,105,1,outlier
20130104,1,29,0,0,10,0,0,6,-1,2.01301E+11,2.01302E+11,20130822,1,0,1,2,0,10,0,20130104,9,0,20130104,20130918,20130920,6,39,257,1,outlier
20130424,0,25,0,0,9,0,0,5,-1,2.01304E+11,2.01304E+11,20130423,1,0,1,5,0,9,0,20130424,5,2,20130424,20130830,20130907,5,0,128,1,outlier
20140410,1,57,0,0,10,0,0,28,0,2.01404E+11,2.01404E+11,20140410,0,0,1,4,1,10,0,20140410,6,2,20140410,20140410,20140412,28,2,8,1,outlier
20140326,1,21,2,0,3,0,0,0,-1,2.01403E+11,2.01403E+11,20140325,1,0,1,4,1,3,1,20140326,5,2,20140326,20140607,20140608,0,1,73,1,outlier
20140607,1,41,0,1,10,1,0,24,-1,2.01406E+11,2.01406E+11,20140606,1,0,1,7,1,10,0,20140607,3,1,20140607,20140619,20140626,24,0,12,0,outlier
20130314,1,22,0,0,10,1,2,2,70,2.01305E+11,2.01309E+11,20121120,114,0,1,5,0,10,0,20130314,9,0,20130314,20130523,20130924,2,0,70,0,outlier
20130406,1,22,0,0,6,0,0,1,-1,2.01304E+11,2.01304E+11,20130405,1,0,1,4,0,6,2,20130406,6,2,20130406,20130412,20130414,1,5,6,1,outlier
20140124,1,33,5,0,3,0,0,4,-1,2.01401E+11,2.01401E+11,20140123,1,0,1,2,0,3,1,20140124,2,1,20140124,20140323,20140323,4,1,58,0,outlier
20131207,1,31,0,0,9,0,0,8,-1,2.01312E+11,2.01312E+11,20131206,1,0,1,4,0,9,0,20131207,5,2,20131207,20151121,20151124,8,0,38,1,outlier
20140622,1,22,0,0,7,0,1,1,0,2.01406E+11,2.01406E+11,20140622,0,0,1,5,0,7,2,20140622,8,0,20140622,20140622,20140623,1,1,603,1,outlier
20140203,1,27,0,0,3,0,0,5,0,2.01402E+11,2.01402E+11,20140203,0,0,1,4,0,3,1,20140203,4,1,20140203,20140402,20140403,5,3,58,1,outlier
20130103,1,38,2,0,3,0,0,0,53,2.01302E+11,2.01302E+11,20121228,6,0,1,5,0,3,1,20130103,3,1,20130103,20130225,20130225,0,0,53,0,outlier
20140611,1,54,0,0,4,0,0,10,0,2.01406E+11,2.01406E+11,20140611,0,0,1,4,0,4,1,20140611,1,1,20140611,20141030,20141118,10,0,141,1,outlier
20130618,1,66,0,0,2,0,0,5,-40,2.01305E+11,2.01306E+11,20130509,40,1,1,4,0,2,1,20130618,1,1,20130618,20130814,20130925,5,0,57,0,outlier
20130330,1,34,2,0,1,0,0,0,-1,2.01303E+11,2.01303E+11,20130329,1,0,1,5,0,1,1,20130330,1,1,20130330,20150106,20150112,0,0,647,1,outlier
20140320,0,26,0,0,7,0,0,5,-1,2.01403E+11,2.01403E+11,20140319,1,0,1,4,0,7,2,20140320,5,2,20140320,20140319,20140320,5,0,342,1,outlier
20140306,0,29,0,0,4,0,0,5,-9,2.01402E+11,2.01403E+11,20131204,9,0,1,4,0,4,1,20140306,5,2,20140306,20140905,20140906,5,0,183,1,outlier
20140321,1,27,0,0,9,0,0,5,-1,2.01403E+11,2.01403E+11,20140320,1,0,1,5,0,9,0,20140321,7,2,20140321,20150718,20150718,5,0,484,0,outlier
20140106,1,28,0,0,7,0,1,12,-2,2.01401E+11,2.01401E+11,20140104,2,1,1,0,0,7,2,20140106,3,1,20140106,20150512,20200101,12,0,39,1,outlier
20130514,1,33,0,2,10,0,0,8,-49,2.01303E+11,2.01304E+11,20130326,49,0,1,2,0,10,0,20130514,7,2,20130514,20140212,20140218,8,0,274,1,outlier
20130204,1,29,2,0,9,0,0,2,726,2.01501E+11,2.01502E+11,20120321,320,1,1,5,0,9,0,20130204,8,0,20130204,20150131,20150201,2,0,726,1,outlier
20130117,1,46,2,0,2,0,0,0,-1,2.01301E+11,2.01301E+11,20130116,1,0,1,4,0,2,1,20130117,1,1,20130117,20130116,20130117,0,0,726,1,outlier
20140114,1,35,0,1,9,0,0,13,-188,2.01307E+11,2.01311E+11,20130710,188,0,1,1,0,9,0,20140114,5,2,20140114,20150303,20150818,13,0,413,1,outlier
20140210,1,27,5,0,4,0,0,6,-1,2.01402E+11,2.01402E+11,20140209,1,0,1,4,0,4,1,20140210,4,1,20140210,20090625,20200101,6,0,60,1,outlier
20130427,1,58,2,0,1,0,0,2,-1,2.01304E+11,2.01304E+11,20130426,1,1,1,4,0,1,1,20130427,1,1,20130427,20130508,20130509,2,0,11,1,outlier
20140123,0,28,0,0,10,0,0,0,391,2.01502E+11,2.01502E+11,20140122,1,0,1,4,0,10,0,20140123,6,2,20140123,20150218,20150225,0,0,391,1,outlier
20141226,1,30,2,0,8,0,0,13,-2,2.01412E+11,2.01501E+11,20141224,2,0,1,4,0,8,0,20141226,2,1,20141226,20150227,20150304,13,31,63,0,outlier
20131222,1,27,0,0,4,0,0,5,0,2.01312E+11,2.01402E+11,20131222,0,1,1,5,0,4,1,20131222,9,0,20131222,20131222,20140224,5,64,310,1,outlier
20141213,1,25,2,0,2,0,0,0,-1,2.01412E+11,2.01412E+11,20141212,1,0,1,1,1,2,1,20141213,3,1,20141213,20151119,20151120,0,0,341,1,outlier
20130505,1,24,0,0,5,0,0,2,-1,2.01305E+11,2.01305E+11,20120413,1,1,1,4,0,5,2,20130505,5,2,20130505,20151201,20151202,2,0,72,1,outlier
20131109,1,27,0,0,9,0,0,5,-1,2.01311E+11,2.01311E+11,20131108,1,0,1,0,0,9,0,20131109,4,1,20131109,20131108,20131112,5,3,145,1,outlier
20130807,0,21,0,0,5,0,0,1,-30,2.01307E+11,2.01307E+11,20130806,1,1,1,2,0,5,2,20130807,6,2,20130807,20130920,20140220,1,0,310,1,outlier
20141104,1,33,2,0,7,0,0,3,0,2.01411E+11,2.01411E+11,20141103,1,0,1,2,0,7,2,20141104,4,1,20141104,20150129,20150410,3,1,86,1,outlier
20130113,1,31,2,0,8,0,0,4,0,2.01301E+11,2.01302E+11,20130113,0,0,1,4,0,8,0,20130113,8,0,20130113,20130318,20130318,4,29,64,0,outlier
20131211,1,19,0,3,9,0,0,2,-43,2.0131E+11,2.01312E+11,20130324,43,0,1,1,0,9,0,20131211,9,0,20131211,20150303,20200101,2,0,71,1,outlier
20140519,1,21,0,0,5,0,2,1,-1,2.01405E+11,2.01405E+11,20140518,1,0,1,4,0,5,2,20140519,5,2,20140519,20140529,20140529,1,0,10,0,outlier
20131214,0,66,0,0,8,0,0,11,-1,2.01312E+11,2.01312E+11,20131213,1,0,1,2,0,8,0,20131214,2,1,20131214,20150418,20151013,11,5,490,1,outlier
20140206,0,48,2,0,4,0,0,8,-26,2.01401E+11,2.01402E+11,20140111,26,1,1,4,0,4,1,20140206,2,1,20140206,20140517,20140529,8,0,99,1,outlier
20130313,1,31,0,0,10,0,0,13,-1,2.01303E+11,2.01303E+11,20130312,1,1,1,5,0,10,0,20130313,9,0,20130313,20130620,20130621,13,0,99,0,outlier
20140823,0,20,0,0,8,0,0,0,32,2.01409E+11,2.0141E+11,20140822,1,0,1,2,0,8,0,20140823,7,2,20140823,20140924,20141006,0,0,32,1,outlier
20131130,1,47,0,0,5,0,0,3,0,2.01311E+11,2.01312E+11,20140419,0,0,1,2,0,5,2,20131130,9,0,20131130,20131130,20131211,3,11,37,1,outlier
20140127,1,22,0,0,10,0,0,5,-91,2.0131E+11,2.0131E+11,20141029,40,1,1,2,1,10,0,20140127,6,2,20140127,20140628,20141125,5,0,152,0,outlier
20141022,1,69,2,0,2,0,0,6,-1,2.0141E+11,2.0141E+11,20141021,1,0,1,5,0,2,1,20141022,1,1,20141022,20150803,20150812,6,0,222,1,outlier
20140628,1,33,2,0,8,0,0,1,-1,2.01406E+11,2.01407E+11,20130726,1,0,1,5,0,8,0,20140628,4,1,20140628,20140627,20140707,1,9,36,1,outlier
20130516,1,23,0,0,3,0,0,0,-1,2.01305E+11,2.01305E+11,20130515,1,0,1,5,0,3,1,20130516,5,2,20130516,20140225,20140303,0,0,285,0,outlier
20130827,1,44,0,0,5,0,0,7,-49,2.01307E+11,2.01308E+11,20130709,49,0,1,2,0,5,2,20130827,5,2,20130827,20150407,20150523,7,0,246,1,outlier
20130315,1,27,0,0,3,0,0,1,-1,2.01303E+11,2.01303E+11,20130314,1,0,1,4,0,3,1,20130315,3,1,20130315,20130510,20130511,1,0,56,1,outlier
20131120,1,36,0,0,8,0,0,5,-20,2.0131E+11,2.01311E+11,20131031,20,1,1,2,0,8,0,20131120,3,1,20131120,20140321,20140515,5,0,121,0,outlier
20140915,1,22,0,0,5,0,0,1,-1,2.01409E+11,2.01409E+11,20140914,1,0,1,4,0,5,2,20140915,5,2,20140915,20150917,20151027,1,4,367,1,outlier
20141024,1,20,0,0,7,0,1,0,-1,2.0141E+11,2.0141E+11,20141023,1,0,1,4,0,7,2,20141024,6,2,20141024,20141027,20141125,0,0,3,1,outlier
20140102,0,20,0,0,7,0,1,0,-1,2.01401E+11,2.01401E+11,20140101,1,1,1,4,1,7,2,20140102,8,0,20140102,20140605,20140611,0,0,154,1,outlier
20130926,0,48,0,0,6,0,3,18,-85,2.01307E+11,2.01308E+11,20140713,84,0,1,2,0,6,2,20130926,1,1,20130926,20150129,20200101,18,0,56,1,outlier
20130915,1,28,2,0,6,0,0,0,-1,2.01309E+11,2.0131E+11,20130914,1,0,1,4,0,6,2,20130915,7,2,20130915,20140117,20140328,0,36,124,0,outlier
20130422,1,34,2,0,7,0,0,2,-1,2.01304E+11,2.01304E+11,20130617,1,0,1,2,0,7,2,20130422,6,2,20130422,20130808,20131120,2,0,83,1,outlier
20130114,0,25,0,0,8,0,0,2,210,2.01308E+11,2.01409E+11,20130915,38,0,1,4,0,8,0,20130114,7,2,20130114,20151015,20151022,2,0,178,1,outlier
20140829,1,26,0,0,8,0,0,1,-30,2.01407E+11,2.01408E+11,20130920,30,0,1,2,1,8,0,20140829,5,2,20140829,20141023,20141031,1,0,55,0,outlier
20141021,1,22,0,0,9,1,0,1,-1,2.0141E+11,2.0141E+11,20141020,1,0,1,1,0,9,0,20141021,9,0,20141021,20141020,20141024,1,3,220,1,outlier
20141102,0,40,3,0,3,0,0,4,0,2.01411E+11,2.01411E+11,20141102,0,0,1,5,0,3,1,20141102,1,1,20141102,20141102,20141107,4,5,337,1,outlier
20140508,1,29,0,0,6,0,0,6,67,2.01407E+11,2.01408E+11,20140607,93,0,1,4,0,6,2,20140508,4,1,20140508,20140714,20140828,6,0,67,0,outlier
20140127,1,50,2,0,1,0,0,0,0,2.01401E+11,2.01403E+11,20140127,0,0,1,2,1,1,1,20140127,1,1,20140127,20140326,20140613,0,36,58,1,outlier
20131012,1,24,0,0,2,0,0,0,0,2.0131E+11,2.01311E+11,20131011,1,0,1,5,0,2,1,20131012,4,1,20131012,20131012,20131104,0,23,243,1,outlier
20140401,1,38,0,0,7,5,0,37,-1,2.01403E+11,2.01405E+11,20130221,1,1,1,2,1,7,2,20140401,2,1,20140401,20140331,20140501,37,30,138,1,outlier
20130412,1,28,2,0,5,0,0,3,-62,2.01302E+11,2.01302E+11,20130113,62,1,1,4,0,5,2,20130412,2,1,20130412,20140725,20140726,3,0,469,0,outlier
20130513,1,28,0,0,5,0,0,5,-1,2.01305E+11,2.01307E+11,20130512,1,1,1,1,0,5,2,20130513,7,2,20130513,20130512,20130703,5,51,174,1,outlier
20130917,1,22,2,0,5,0,3,1,-1,2.01309E+11,2.01309E+11,20130916,1,0,1,2,0,5,2,20130917,5,2,20130917,20141120,20141130,1,0,218,1,outlier
20131215,1,36,0,0,5,0,0,4,-1,2.01312E+11,2.01312E+11,20131214,1,1,1,5,0,5,2,20131215,3,1,20131215,20131214,20131217,4,2,79,1,outlier
20140428,1,48,0,0,7,0,0,7,-1,2.01404E+11,2.01404E+11,20140427,1,0,1,2,0,7,2,20140428,3,1,20140428,20140427,20140430,7,2,7,1,outlier
20130207,0,22,2,0,7,0,0,0,-2,2.01302E+11,2.01302E+11,20130205,2,0,1,2,0,7,2,20130207,6,2,20130207,20131006,20131009,0,0,241,0,outlier
20140919,1,25,2,0,4,0,0,2,0,2.01409E+11,2.01409E+11,20140919,0,1,1,1,1,4,1,20140919,6,2,20140919,20150412,20150412,2,0,205,0,outlier
20140730,1,27,0,0,4,0,0,6,-1,2.01407E+11,2.01409E+11,20140729,1,0,1,4,0,4,1,20140730,2,1,20140730,20141204,20141222,6,38,127,1,outlier
20130427,1,55,0,0,10,0,0,17,-1,2.01304E+11,2.01305E+11,20130426,1,0,1,2,0,10,0,20130427,4,1,20130427,20140620,20150116,17,25,419,1,outlier
20130117,1,28,0,0,8,0,0,8,-1,2.01301E+11,2.01301E+11,20130116,1,0,1,5,1,8,0,20130117,7,2,20130117,20130116,20130119,8,2,287,1,outlier
20130510,1,22,0,0,4,0,1,1,-1,2.01305E+11,2.01305E+11,20130509,1,1,1,5,0,4,1,20130510,5,2,20130510,20130509,20130510,1,0,332,1,outlier
20131119,1,45,0,0,9,0,0,15,-1,2.01311E+11,2.0141E+11,20131118,1,0,1,2,0,9,0,20131119,7,2,20131119,20150414,20150829,15,330,511,1,outlier
20130209,1,24,0,0,6,0,0,5,86,2.01305E+11,2.01308E+11,20130208,1,0,1,4,0,6,2,20130209,4,1,20130209,20130506,20130831,5,0,86,1,outlier
20140506,0,36,0,2,6,0,0,4,-1,2.01405E+11,2.01405E+11,20140505,1,1,1,5,1,6,2,20140506,3,1,20140506,20140505,20140507,4,1,313,1,outlier
20140118,1,22,2,0,10,0,0,3,0,2.01401E+11,2.01401E+11,20140117,1,1,1,2,0,10,0,20140118,6,2,20140118,20140829,20140919,3,11,223,0,outlier
20141112,1,47,0,0,8,0,0,3,-1,2.01411E+11,2.01412E+11,20141111,1,0,1,4,0,8,0,20141112,3,1,20141112,20150618,20150626,3,38,218,0,outlier
20140607,0,35,0,0,1,0,0,0,-1,2.01406E+11,2.01406E+11,20140606,1,1,1,2,0,1,1,20140607,1,1,20140607,20140606,20140608,0,1,552,1,outlier
20131225,1,30,3,0,5,0,0,6,0,2.01312E+11,2.01312E+11,20131224,1,0,1,2,1,5,2,20131225,3,1,20131225,20141216,20200101,6,0,202,1,outlier
20140301,1,34,0,0,9,0,0,16,-1,2.01402E+11,2.01403E+11,20140228,1,0,1,4,0,9,0,20140301,2,1,20140301,20140320,20140507,16,0,19,0,outlier
20141021,1,24,2,0,8,0,0,3,-1,2.0141E+11,2.01411E+11,20141020,1,0,1,4,0,8,0,20141021,8,0,20141021,20141020,20141107,3,17,24,1,outlier
20140501,1,65,3,0,1,0,0,2,-53,2.01403E+11,2.01403E+11,20140309,53,1,1,5,0,1,1,20140501,1,1,20140501,20140309,20140310,2,0,27,1,outlier
20140815,1,25,2,0,5,0,0,7,-4,2.01408E+11,2.01408E+11,20140811,4,1,1,4,0,5,2,20140815,5,2,20140815,20141005,20141117,7,0,50,1,outlier
20140516,1,31,2,0,2,0,0,3,-1,2.01405E+11,2.01405E+11,20140515,1,1,1,0,1,2,1,20140516,2,1,20140516,20140515,20140517,3,1,650,1,outlier
20141020,1,43,0,0,8,0,0,3,93,2.01501E+11,2.01502E+11,20140215,247,0,1,2,0,8,0,20141020,3,1,20141020,20150121,20150211,3,0,93,1,outlier
20130422,1,31,0,0,4,0,0,7,-1,2.01304E+11,2.01306E+11,20130421,1,0,1,2,0,4,1,20130422,4,1,20130422,20130421,20130614,7,53,198,1,outlier
20130829,1,25,0,0,7,0,0,6,0,2.01308E+11,2.01308E+11,20130829,0,0,1,1,1,7,2,20130829,4,1,20130829,20130920,20130930,6,0,22,0,outlier
20130915,1,29,0,0,1,0,0,1,-1,2.01309E+11,2.01309E+11,20130914,1,1,1,4,0,1,1,20130915,2,1,20130915,20130914,20130915,1,0,365,1,outlier
20140318,0,40,2,0,6,0,0,3,-69,2.01401E+11,2.01402E+11,20140524,69,0,1,4,0,6,2,20140318,1,1,20140318,20140903,20150109,3,0,286,1,outlier
20141116,1,27,0,1,5,0,0,1,0,2.01411E+11,2.01411E+11,20141115,1,0,1,5,0,5,2,20141116,4,1,20141116,20141116,20141117,1,1,335,1,outlier
20141115,1,32,0,1,7,3,0,24,-1,2.01411E+11,2.01411E+11,20141114,1,0,1,2,1,7,2,20141115,6,2,20141115,20150705,20150922,24,2,232,1,outlier
20130331,1,34,0,0,1,0,0,0,-1,2.01303E+11,2.01304E+11,20130330,1,1,1,4,1,1,1,20130331,1,1,20130331,20130330,20130401,0,1,67,1,outlier
20141004,1,34,0,0,9,0,0,12,-1,2.0141E+11,2.0141E+11,20141003,1,0,1,2,0,9,0,20141004,5,2,20141004,20150402,20150403,12,11,180,0,outlier
20130117,0,30,0,0,7,0,0,4,213,2.01308E+11,2.01308E+11,20110724,543,1,1,4,1,7,2,20130117,6,2,20130117,20130818,20130819,4,0,213,1,outlier
20130812,0,50,2,0,3,0,0,0,-3,2.01308E+11,2.01308E+11,20130808,4,1,1,4,1,3,1,20130812,1,1,20130812,20141119,20141120,0,0,30,1,outlier
20130121,1,46,2,0,2,0,0,0,-1,2.01301E+11,2.01302E+11,20130120,1,1,1,5,0,2,1,20130121,2,1,20130121,20130120,20130227,0,37,558,1,outlier
20130810,1,20,0,0,7,0,0,0,0,2.01308E+11,2.01308E+11,20130810,0,0,1,4,1,7,2,20130810,9,0,20130810,20130810,20130811,0,1,301,1,outlier
20130522,1,51,3,0,1,0,0,0,0,2.01305E+11,2.01305E+11,20130521,1,0,1,5,0,1,1,20130522,1,1,20130522,20130522,20130523,0,1,43,1,outlier
20140630,1,33,2,0,3,0,0,1,-93,2.01403E+11,2.01403E+11,20140329,93,1,1,2,1,3,1,20140630,2,1,20140630,20150816,20150817,1,0,412,1,outlier
20140812,1,28,2,0,8,0,0,9,-8,2.01408E+11,2.01408E+11,20131010,8,0,1,5,0,8,0,20140812,8,0,20140812,20141024,20150406,9,0,55,1,outlier
20131020,1,22,2,0,3,0,0,0,-1,2.0131E+11,2.0131E+11,20131019,1,1,1,5,0,3,1,20131020,5,2,20131020,20150611,20150612,0,0,598,1,outlier
20140222,1,30,0,0,8,0,0,8,-1,2.01402E+11,2.01402E+11,20140221,1,0,1,2,0,8,0,20140222,3,1,20140222,20150311,20150714,8,1,382,1,outlier
20130220,1,29,0,0,3,0,0,3,-1,2.01302E+11,2.01302E+11,20130219,1,1,1,2,0,3,1,20130220,4,1,20130220,20130219,20130220,3,0,389,1,outlier
20131118,1,50,3,0,5,0,0,9,-1,2.01311E+11,2.01312E+11,20131117,1,1,1,2,0,5,2,20131118,6,2,20131118,20140329,20140408,9,28,131,0,outlier
20130206,1,68,2,0,7,0,0,7,-1,2.01302E+11,2.01302E+11,20130204,2,0,1,4,1,7,2,20130206,6,2,20130206,20140504,20140520,7,4,452,1,outlier
20130406,1,28,0,1,8,0,1,11,0,2.01304E+11,2.01304E+11,20130405,1,0,1,4,0,8,0,20130406,6,2,20130406,20140627,20140628,11,0,447,1,outlier
20130813,1,28,0,0,3,0,0,7,-1,2.01308E+11,2.01308E+11,20121217,239,1,1,2,1,3,1,20130813,2,1,20130813,20130818,20130822,7,0,403,1,outlier
20140908,1,28,3,0,5,0,0,2,-263,2.01312E+11,2.01312E+11,20130513,263,1,1,1,1,5,2,20140908,3,1,20140908,20151127,20151211,2,0,445,1,outlier
20130320,0,50,2,0,1,0,0,2,-1,2.01303E+11,2.01303E+11,20130319,1,0,1,2,0,1,1,20130320,1,1,20130320,20140628,20140629,2,0,465,1,outlier
20140923,0,52,2,0,7,0,0,23,-62,2.01407E+11,2.01409E+11,20130906,62,0,1,2,0,7,2,20140923,4,1,20140923,20140723,20140923,23,0,124,1,outlier
20140802,1,51,1,0,1,0,0,1,-1,2.01408E+11,2.01408E+11,20130502,1,0,1,5,0,1,1,20140802,1,1,20140802,20140801,20140802,1,0,573,1,outlier
20130112,1,22,2,0,8,1,1,2,-1,2.01301E+11,2.01301E+11,20130111,1,0,1,2,0,8,0,20130112,7,2,20130112,20130412,20130626,2,11,90,1,outlier
20140314,0,32,2,0,6,0,0,6,-1,2.01403E+11,2.01403E+11,20140528,1,0,1,5,0,6,2,20140314,2,1,20140314,20140409,20140429,6,7,26,1,outlier
20131211,1,21,0,1,4,0,1,1,-171,2.01306E+11,2.01306E+11,20130319,171,0,1,5,0,4,1,20131211,6,2,20131211,20150122,20151226,1,0,166,1,outlier
20141226,1,21,0,0,10,1,0,1,0,2.01412E+11,2.01502E+11,20130322,0,0,1,4,0,10,0,20141226,9,0,20141226,20150223,20150508,1,59,59,1,outlier
20140529,1,37,0,0,5,0,0,8,-1,2.01405E+11,2.01405E+11,20140528,1,0,1,4,0,5,2,20140529,1,1,20140529,20140528,20140529,8,0,118,1,outlier
20130102,1,32,0,0,7,0,0,3,-1,2.01301E+11,2.01301E+11,20130101,1,0,1,2,0,7,2,20130102,3,1,20130102,20140219,20140227,3,7,413,0,outlier
20130216,1,25,0,0,5,0,0,5,-1,2.01302E+11,2.01304E+11,20130119,1,0,1,2,0,5,2,20130216,4,1,20130216,20130215,20130405,5,48,240,1,outlier
20140110,1,40,3,0,5,0,0,8,-1,2.01401E+11,2.01401E+11,20140109,1,0,1,5,0,5,2,20140110,2,1,20140110,20140528,20140604,8,0,138,0,outlier
20130424,1,27,0,0,10,0,0,11,-1,2.01304E+11,2.01312E+11,20130423,1,0,1,2,0,10,0,20130424,9,0,20130424,20130423,20131202,11,222,433,1,outlier
20130320,1,22,2,0,6,0,1,0,0,2.01303E+11,2.01303E+11,20130319,1,1,1,4,0,6,2,20130320,6,2,20130320,20131107,20131108,0,0,232,1,outlier
20131107,0,42,2,0,3,0,0,1,-1,2.01311E+11,2.01311E+11,20131106,1,0,1,5,0,3,1,20131107,1,1,20131107,20131106,20131127,1,20,150,1,outlier
20130218,1,27,0,0,5,0,1,5,-1,2.01302E+11,2.01302E+11,20130217,1,1,1,4,0,5,2,20130218,3,1,20130218,20140603,20140605,5,5,470,1,outlier
20130508,1,22,2,0,8,2,0,3,-1,2.01305E+11,2.01305E+11,20130507,1,0,1,4,0,8,0,20130508,6,2,20130508,20150512,20151015,3,0,228,1,outlier
20140801,1,42,0,0,5,0,0,0,0,2.01408E+11,2.01408E+11,20140801,0,0,1,2,0,5,2,20140801,2,1,20140801,20140801,20140808,0,7,21,1,outlier
20130420,1,29,0,0,7,0,1,9,-1,2.01304E+11,2.01304E+11,20130419,1,0,1,5,0,7,2,20130420,4,1,20130420,20150915,20200101,9,0,139,1,outlier
